1200400,8536,12. Materiais elétricos,4.0,"Aparelhos para interrupção, seccionamento, proteção, derivação, ligação ou conexão de circuitos elétricos (por exemplo, interruptores, comutadores, relés, corta-circuitos, eliminadores de onda, plugues e tomadas de corrente, suportes para lâmpadas e outros conectores, caixas de junção), para uma tensão não superior a 1.000V; conectores para fibras ópticas, feixes ou cabos de fibras ópticas; exceto “starter” classificado na subposição 8536.50 e os de uso automotivo",
1200500,8538,12. Materiais elétricos,5.0,Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8535 e 8536,
1200600,7413.00.00,12. Materiais elétricos,6.0,"Cabos, tranças e semelhantes, de cobre, não isolados para usos elétricos, exceto os de uso automotivo",
1200700,7605,12. Materiais elétricos,7.0,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados ou não, para usos elétricos (incluídos os de cobre ou alumínio, envernizados ou oxidados anodicamente), mesmo com peças de conexão, inclusive fios e cabos elétricos, para tensão não superior a 1000V, para uso na construção; fios e cabos telefônicos e para transmissão de dados; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mesmo com condutores elétricos ou munidos de peças de conexão; cordas, cabos, tranças e semelhantes, de alumínio, não isolados para uso elétricos; exceto os de uso automotivo",
1200700,7614,12. Materiais elétricos,7.0,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados ou não, para usos elétricos (incluídos os de cobre ou alumínio, envernizados ou oxidados anodicamente), mesmo com peças de conexão, inclusive fios e cabos elétricos, para tensão não superior a 1000V, para uso na construção; fios e cabos telefônicos e para transmissão de dados; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mesmo com condutores elétricos ou munidos de peças de conexão; cordas, cabos, tranças e semelhantes, de alumínio, não isolados para uso elétricos; exceto os de uso automotivo",
1200700,8544,12. Materiais elétricos,7.0,"Fios, cabos (incluídos os cabos coaxiais) e outros condutores, isolados ou não, para usos elétricos (incluídos os de cobre ou alumínio, envernizados ou oxidados anodicamente), mesmo com peças de conexão, inclusive fios e cabos elétricos, para tensão não superior a 1000V, para uso na construção; fios e cabos telefônicos e para transmissão de dados; cabos de fibras ópticas, constituídos de fibras embainhadas individualmente, mesmo com condutores elétricos ou munidos de peças de conexão; cordas, cabos, tranças e semelhantes, de alumínio, não isolados para uso elétricos; exceto os de uso automotivo",
1200800,8546,12. Materiais elétricos,8.0,"Isoladores de qualquer matéria, para usos elétricos",
1200900,8547,12. Materiais elétricos,9.0,"Peças isolantes inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas; tubos isoladores e suas peças de ligação, de metais comuns, isolados interiormente",
1300100,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,1.0,"Medicamentos de referência - positiva, exceto para uso veterinário",
1300100,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,1.0,"Medicamentos de referência - positiva, exceto para uso veterinário",
1300101,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,1.1,"Medicamentos de referência - negativa, exceto para uso veterinário",
1300101,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,1.1,"Medicamentos de referência - negativa, exceto para uso veterinário",
1300102,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,1.2,"Medicamentos de referência - neutra, exceto para uso veterinário",
1300102,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,1.2,"Medicamentos de referência - neutra, exceto para uso veterinário",
1300200,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,2.0,"Medicamentos genérico - positiva, exceto para uso veterinário",
1300200,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,2.0,"Medicamentos genérico - positiva, exceto para uso veterinário",
1300201,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,2.1,"Medicamentos genérico - negativa, exceto para uso veterinário",
1300201,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,2.1,"Medicamentos genérico - negativa, exceto para uso veterinário",
1300202,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,2.2,"Medicamentos genérico - neutra, exceto para uso veterinário",
1300202,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,2.2,"Medicamentos genérico - neutra, exceto para uso veterinário",
1300300,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,3.0,"Medicamentos similar - positiva, exceto para uso veterinário",
1300300,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,3.0,"Medicamentos similar - positiva, exceto para uso veterinário",
1300301,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,3.1,"Medicamentos similar - negativa, exceto para uso veterinário",
1300301,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,3.1,"Medicamentos similar - negativa, exceto para uso veterinário",
1300302,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,3.2,"Medicamentos similar - neutra, exceto para uso veterinário",
1300302,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,3.2,"Medicamentos similar - neutra, exceto para uso veterinário",
1300400,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,4.0,"Outros tipos de medicamentos - positiva, exceto para uso veterinário",
1300400,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,4.0,"Outros tipos de medicamentos - positiva, exceto para uso veterinário",
1300401,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,4.1,"Outros tipos de medicamentos - negativa, exceto para uso veterinário",
1300401,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,4.1,"Outros tipos de medicamentos - negativa, exceto para uso veterinário",
1300402,3003,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,4.2,"Outros tipos de medicamentos - neutra, exceto para uso veterinário",
1300402,3004,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,4.2,"Outros tipos de medicamentos - neutra, exceto para uso veterinário",
1300500,3006.60.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,5.0,"Preparações químicas contraceptivas de referência, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas - positiva.",
1300501,3006.60.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,5.1,"Preparações químicas contraceptivas de referência, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas - negativa.",
"1300502
",3006.60.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,5.2,"Preparações químicas contraceptivas genérico, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas – positiva.",
1300503,3006.60.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,5.3,"Preparações químicas contraceptivas genérico, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas – negativa.",
1300504,3006.60.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,5.4,"Preparações químicas contraceptivas similar, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas – positiva.",
1300505,3006.60.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,5.0,"Preparações químicas contraceptivas similar, à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas – negativa.",
1300600,2936,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,6.0,"Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluídos os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções - neutra",
1300700,3006.30,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,7.0,Preparações opacificantes (contrastantes) para exames radiográficos e reagentes de diagnóstico concebidos para serem administrados ao paciente - positiva,
1300701,3006.30,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,7.1,Preparações opacificantes (contrastantes) para exames radiográficos e reagentes de diagnóstico concebidos para serem administrados ao paciente - negativa,
1300800,3002,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,8.0,"Antissoro, outras frações do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica, exceto para uso veterinário - positiva",
1300801,3002,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,8.1,"Antissoro, outras frações do sangue, produtos imunológicos modificados, mesmo obtidos por via biotecnológica, exceto para uso veterinário - negativa",
1300900,3002,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,9.0,"Vacinas e produtos semelhantes, exceto para uso veterinário - positiva;",
1300901,3002,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,9.1,"Vacinas e produtos semelhantes, exceto para uso veterinário - negativa;",
1301000,3005.10.10,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,10.0,"Curativos (pensos) adesivos e outros artigos com uma camada adesiva, impregnados ou recobertos de substâncias farmacêuticas - Lista Positiva",
1301001,3005.10.10,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,10.1,"Curativos (pensos) adesivos e outros artigos com uma camada adesiva, impregnados ou recobertos de substâncias farmacêuticas - Lista Negativa",
1301100,3005,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,11.0,"Algodão, atadura, esparadrapo, gazes, pensos, sinapismos, e outros, acondicionados para venda a retalho para usos medicinais, cirúrgicos ou dentários, não impregnados ou recobertos de substâncias farmacêuticas - Lista Neutra",
1301200,4015.11.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,12.0,Luvas cirúrgicas e luvas de procedimento - neutra,
1301200,4015.19.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,12.0,Luvas cirúrgicas e luvas de procedimento - neutra,
1301300,4014.10.00,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,13.0,Preservativo – neutra,
1301400,9018.31,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,14.0,"Seringas, mesmo com agulhas - neutra",
1301500,9018.32.1,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,15.0,Agulhas para seringas - neutra,
1301600,3926.90.90,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,16.0,Contraceptivos (dispositivos intrauterinos - DIU) - neutra,
1301600,9018.90.99,13. Medicamentos de uso humano e outros produtos farmacêuticos para uso humano ou veterinário,16.0,Contraceptivos (dispositivos intrauterinos - DIU) - neutra,
1400100,7013,"14. Papéis, plásticos, produtos cerâmicos e vidros",1.0,Objetos de vidro para serviço de mesa ou de cozinha,
1400200,7013.37.00,"14. Papéis, plásticos, produtos cerâmicos e vidros",2.0,"Outros copos, exceto de vitrocerâmica",
1400300,7013.42.90,"14. Papéis, plásticos, produtos cerâmicos e vidros",3.0,"Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica",
1400400,3919,"14. Papéis, plásticos, produtos cerâmicos e vidros",4.0,"Lonas plásticas, exceto as para uso na construção",
1400400,3921,"14. Papéis, plásticos, produtos cerâmicos e vidros",4.0,"Lonas plásticas, exceto as para uso na construção",
1400500,3924,"14. Papéis, plásticos, produtos cerâmicos e vidros",5.0,"Artefatos de higiene/toucador de plástico, exceto os para uso na construção",
1400600,3924.10.00,"14. Papéis, plásticos, produtos cerâmicos e vidros",6.0,"Serviços de mesa e outros utensílios de mesa ou de cozinha, de plástico, não descartáveis",
1400601,3924.10.00,"14. Papéis, plásticos, produtos cerâmicos e vidros",6.1,"Serviços de mesa e outros utensílios de mesa ou de cozinha, de plástico, descartáveis",
1400700,6911.10.10,"14. Papéis, plásticos, produtos cerâmicos e vidros",7.0,"Artigos para serviço de mesa ou de cozinha, de porcelana, inclusive os descartáveis – estojos",
1400800,6911.10.90,"14. Papéis, plásticos, produtos cerâmicos e vidros",8.0,"Artigos para serviço de mesa ou de cozinha, de porcelana, inclusive os descartáveis – avulsos",
1400900,6912.00.00,"14. Papéis, plásticos, produtos cerâmicos e vidros",9.0,"Artigos para serviço de mesa ou de cozinha, de cerâmica",
1401000,6912.00.00,"14. Papéis, plásticos, produtos cerâmicos e vidros",10.0,Velas para filtros,
1401100,4823.20.9,"14. Papéis, plásticos, produtos cerâmicos e vidros",11.0,Filtros descartáveis para coar café ou chá,
1401200,4823.6,"14. Papéis, plásticos, produtos cerâmicos e vidros",12.0,"Bandejas, travessas, pratos, xícaras ou chávenas, taças, copos e artigos semelhantes, de papel ou cartão",
1401300,4813.10.00,"14. Papéis, plásticos, produtos cerâmicos e vidros",13.0,Papel para cigarro,
1600100,4011.10.00,"16. Pneumáticos, câmaras de ar e protetores de borracha",1.0,"Pneus novos, dos tipos utilizados em automóveis de passageiros (incluídos os veículos de uso misto - camionetas e os automóveis de corrida)",
1600200,4011,"16. Pneumáticos, câmaras de ar e protetores de borracha",2.0,"Pneus novos, dos tipos utilizados em caminhões (inclusive para os fora-de-estrada), ônibus, aviões, máquinas de terraplenagem, de construção e conservação de estradas, máquinas e tratores agrícolas, pá-carregadeira",
1600300,4011.40.00,"16. Pneumáticos, câmaras de ar e protetores de borracha",3.0,Pneus novos para motocicletas,
1600400,4011,"16. Pneumáticos, câmaras de ar e protetores de borracha",4.0,"Outros tipos de pneus novos, exceto os itens classificados no CEST 16.005.00",
1600500,4011.50.00,"16. Pneumáticos, câmaras de ar e protetores de borracha",5.0,Pneus novos de borracha dos tipos utilizados em bicicletas,
1600600,4012.1,"16. Pneumáticos, câmaras de ar e protetores de borracha",6.0,Pneus recauchutados,
1600700,4012.90,"16. Pneumáticos, câmaras de ar e protetores de borracha",7.0,"Protetores de borracha, exceto os itens classificados no CEST 16.007.01",
1600701,4012.90,"16. Pneumáticos, câmaras de ar e protetores de borracha",7.1,Protetores de borracha para bicicletas,
1600800,4013,"16. Pneumáticos, câmaras de ar e protetores de borracha",8.0,"Câmaras de ar de borracha, exceto os itens classificados no CEST 16.009.00",
1600900,4013.20.00,"16. Pneumáticos, câmaras de ar e protetores de borracha",9.0,Câmaras de ar de borracha dos tipos utilizados em bicicletas,
1700100,1704.90.10,17. Produtos alimentícios,1.0,"Chocolate branco, em embalagens de conteúdo inferior ou igual a 1 kg, excluídos os ovos de páscoa de chocolate.",Fabricados em escala industrial não relevante
1700200,1806.31.10,17. Produtos alimentícios,2.0,"Chocolates contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1700200,1806.31.20,17. Produtos alimentícios,2.0,"Chocolates contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1700300,1806.32.10,17. Produtos alimentícios,3.0,"Chocolate em barras, tabletes ou blocos ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo inferior ou igual a 2 kg",Fabricados em escala industrial não relevante
1700300,1806.32.20,17. Produtos alimentícios,3.0,"Chocolate em barras, tabletes ou blocos ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo inferior ou igual a 2 kg",Fabricados em escala industrial não relevante
1700400,1806.90.00,17. Produtos alimentícios,4.0,"Chocolates e outras preparações alimentícias contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg, excluídos os achocolatados em pó e ovos de páscoa de chocolate.",Fabricados em escala industrial não relevante
1700500,1704.90.10,17. Produtos alimentícios,5.0,Ovos de páscoa de chocolate branco,Fabricados em escala industrial não relevante
1700501,1806.90.00,17. Produtos alimentícios,5.1,Ovos de páscoa de chocolate,Fabricados em escala industrial não relevante
1700600,1806.90.00,17. Produtos alimentícios,6.0,"Achocolatados em pó, em embalagens de conteúdo inferior ou igual a 1 kg, exceto os classificados no CEST 17.006.02",Fabricados em escala industrial não relevante
1700601,1806.10.00,17. Produtos alimentícios,6.1,"Cacau em pó, com adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1kg",Fabricados em escala industrial não relevante
1700602,1806.90.00,17. Produtos alimentícios,6.2,"Achocolatados em pó, em cápsulas",Fabricados em escala industrial não relevante
1700700,1806.90.00,17. Produtos alimentícios,7.0,"Caixas de bombons contendo cacau, em embalagens de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1700800,1704.90.90,17. Produtos alimentícios,8.0,"Bombons, inclusive à base de chocolate branco sem cacau",Fabricados em escala industrial não relevante
1700900,1806.90.00,17. Produtos alimentícios,9.0,"Bombons, balas, caramelos, confeitos, pastilhas e outros produtos de confeitaria, contendo cacau",Fabricados em escala industrial não relevante
1701000,2009,17. Produtos alimentícios,10.0,Sucos de frutas ou de produtos hortícolas; mistura de sucos,Fabricados em escala industrial não relevante
1701100,2009.8,17. Produtos alimentícios,11.0,Água de coco,Fabricados em escala industrial não relevante
1701200,0402.1,17. Produtos alimentícios,12.0,"Leite em pó, blocos ou grânulos, exceto creme de leite",Fabricados em escala industrial não relevante
1701200,0402.2,17. Produtos alimentícios,12.0,"Leite em pó, blocos ou grânulos, exceto creme de leite",Fabricados em escala industrial não relevante
1701200,0402.9,17. Produtos alimentícios,12.0,"Leite em pó, blocos ou grânulos, exceto creme de leite",Fabricados em escala industrial não relevante
1701300,1901.10.20,17. Produtos alimentícios,13.0,Farinha láctea,Fabricados em escala industrial não relevante
1701400,1901.10.10,17. Produtos alimentícios,14.0,Leite modificado para alimentação de crianças,Fabricados em escala industrial não relevante
1701500,1901.10.30,17. Produtos alimentícios,15.0,"Preparações para alimentação infantil à base de farinhas, grumos, sêmolas ou amidos e outros",Fabricados em escala industrial não relevante
1701500,1901.10.90,17. Produtos alimentícios,15.0,"Preparações para alimentação infantil à base de farinhas, grumos, sêmolas ou amidos e outros",Fabricados em escala industrial não relevante
1701600,0401.10.10,17. Produtos alimentícios,16.0,"Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo inferior ou igual a 2 litros",Fabricados em escala industrial não relevante
1701600,0401.20.10,17. Produtos alimentícios,16.0,"Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo inferior ou igual a 2 litros",Fabricados em escala industrial não relevante
1701601,0401.10.10,17. Produtos alimentícios,16.1,"Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo superior a 2 litros e inferior ou igual a 5 litros",Fabricados em escala industrial não relevante
1701601,0401.20.10,17. Produtos alimentícios,16.1,"Leite “longa vida” (UHT - “Ultra High Temperature”), em recipiente de conteúdo superior a 2 litros e inferior ou igual a 5 litros",Fabricados em escala industrial não relevante
1701700,0401.40.10,17. Produtos alimentícios,17.0,Leite em recipiente de conteúdo inferior ou igual a 1 litro,Fabricados em escala industrial não relevante
1701700,0401.50.10,17. Produtos alimentícios,17.0,Leite em recipiente de conteúdo inferior ou igual a 1 litro,Fabricados em escala industrial não relevante
1701701,0401.40.10,17. Produtos alimentícios,17.1,Leite em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros,Fabricados em escala industrial não relevante
1701701,0401.50.10,17. Produtos alimentícios,17.1,Leite em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros,Fabricados em escala industrial não relevante
1701800,0401.10.90,17. Produtos alimentícios,18.0,Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro,Fabricados em escala industrial não relevante
1701800,0401.20.90,17. Produtos alimentícios,18.0,Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro,Fabricados em escala industrial não relevante
1701801,0401.10.90,17. Produtos alimentícios,18.1,Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros,Fabricados em escala industrial não relevante
1701801,0401.20.90,17. Produtos alimentícios,18.1,Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros,Fabricados em escala industrial não relevante
1701900,0401.40.2,17. Produtos alimentícios,19.0,"Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1701900,0402.21.30,17. Produtos alimentícios,19.0,"Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1701900,0402.29.30,17. Produtos alimentícios,19.0,"Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1701900,0402.9,17. Produtos alimentícios,19.0,"Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1701901,0401.40.2,17. Produtos alimentícios,19.1,"Creme de leite, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1701901,0402.21.30,17. Produtos alimentícios,19.1,"Creme de leite, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1701901,0402.29.30,17. Produtos alimentícios,19.1,"Creme de leite, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1701901,0402.9,17. Produtos alimentícios,19.1,"Creme de leite, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1701902,0401.10,17. Produtos alimentícios,19.2,"Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg",Fabricados em escala industrial não relevante
1701902,0401.20,17. Produtos alimentícios,19.2,"Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg",Fabricados em escala industrial não relevante
1701902,0401.50,17. Produtos alimentícios,19.2,"Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg",Fabricados em escala industrial não relevante
1701902,0402.10,17. Produtos alimentícios,19.2,"Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg",Fabricados em escala industrial não relevante
1701902,0402.29.20,17. Produtos alimentícios,19.2,"Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg",Fabricados em escala industrial não relevante
1702000,0402.9,17. Produtos alimentícios,20.0,"Leite condensado, em recipiente de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1702001,0402.9,17. Produtos alimentícios,20.1,"Leite condensado, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1702100,0403,17. Produtos alimentícios,21.0,Iogurte e leite fermentado em recipiente de conteúdo inferior ou igual a 2 litros,Fabricados em escala industrial não relevante
1702100,0403,17. Produtos alimentícios,14,Iogurte e leite fermentado em recipiente de conteúdo inferior ou igual a 2 litros,Fabricados em escala industrial não relevante
1702101,0403,17. Produtos alimentícios,21.1,Iogurte e leite fermentado em recipiente de conteúdo superior a 2 litros,Fabricados em escala industrial não relevante
1702101,0403,17. Produtos alimentícios,15,Iogurte e leite fermentado em recipiente de conteúdo superior a 2 litros,Fabricados em escala industrial não relevante
1702200,0403.90.00,17. Produtos alimentícios,22.0,Coalhada,Fabricados em escala industrial não relevante
1702300,0406,17. Produtos alimentícios,23.0,"Requeijão e similares, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",Fabricados em escala industrial não relevante
1702301,0406,17. Produtos alimentícios,23.1,"Requeijão e similares, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1702400,0406,17. Produtos alimentícios,24.0,"Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03 e 17.024.04",Fabricados em escala industrial não relevante
1702401,0406.10.10,17. Produtos alimentícios,24.1,Queijo muçarela,Fabricados em escala industrial não relevante
1702402,0406.10.90,17. Produtos alimentícios,24.2,Queijo minas frescal,Fabricados em escala industrial não relevante
1702403,0406.10.90,17. Produtos alimentícios,24.3,Queijo ricota,Fabricados em escala industrial não relevante
1702404,0406.10.90,17. Produtos alimentícios,24.4,Queijo petit suisse,Fabricados em escala industrial não relevante
1702500,0405.10.00,17. Produtos alimentícios,25.0,"Manteiga, em embalagem de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",Fabricados em escala industrial não relevante
1702501,0405.10.00,17. Produtos alimentícios,25.1,"Manteiga, em embalagem de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1702502,0405.90.90,17. Produtos alimentícios,25.2,Manteiga de garrafa,Fabricados em escala industrial não relevante
1702600,1517.10.00,17. Produtos alimentícios,26.0,"Margarina e creme vegetal em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",Fabricados em escala industrial não relevante
1702700,1517.10.00,17. Produtos alimentícios,27.0,"Margarina e creme vegetal, em recipiente de conteúdo superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",Fabricados em escala industrial não relevante
1702701,1517.10.00,17. Produtos alimentícios,27.1,"Margarina e creme vegetal, em recipiente de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1702702,1517.90,17. Produtos alimentícios,27.2,"Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",Fabricados em escala industrial não relevante
1702800,1516.20.00,17. Produtos alimentícios,28.0,"Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",
1702801,1516.20.00,17. Produtos alimentícios,28.1,"Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g",
1702900,1901.90.20,17. Produtos alimentícios,29.0,Doces de leite,Fabricados em escala industrial não relevante
1703000,1904.10.00,17. Produtos alimentícios,30.0,"Produtos à base de cereais, obtidos por expansão ou torrefação",Fabricados em escala industrial não relevante
1703000,1904.90.00,17. Produtos alimentícios,30.0,"Produtos à base de cereais, obtidos por expansão ou torrefação",Fabricados em escala industrial não relevante
1703100,1905.90.90,17. Produtos alimentícios,31.0,Salgadinhos diversos,Fabricados em escala industrial não relevante
1703100,1905.90.90,17. Produtos alimentícios,4,Salgadinhos diversos,Fabricados em escala industrial não relevante
1703101,1905.90.90,17. Produtos alimentícios,4.1,"Salgadinhos diversos, derivados de farinha de trigo",Fabricados em escala industrial não relevante
1703200,2005.20.00,17. Produtos alimentícios,32.0,"Batata frita, inhame e mandioca fritos",Fabricados em escala industrial não relevante
1703200,2005.9,17. Produtos alimentícios,32.0,"Batata frita, inhame e mandioca fritos",Fabricados em escala industrial não relevante
1703300,2008.1,17. Produtos alimentícios,33.0,"Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg",Fabricados em escala industrial não relevante
1703301,2008.1,17. Produtos alimentícios,33.1,"Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg",Fabricados em escala industrial não relevante
1703400,2103.20.10,17. Produtos alimentícios,34.0,"Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g",Fabricados em escala industrial não relevante
1703500,2103.90.21,17. Produtos alimentícios,35.0,"Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g",Fabricados em escala industrial não relevante
